source_ip,destination_ip,protocol,bytes_sent,bytes_received,timestamp
101.121.165.65/3,154.36.47.169/7,LDAP,10668,2022,1728259200000
242.143.195.177/31,250.157.121.239/20,DHCP,14868,6488,1728259200000
102.194.52.96/8,211.229.207.150/4,TFTP,1614,1757,1728259200000
97.201.155.255/24,126.93.81.228/8,IP-in-IP,14510,14324,1728259200000
117.212.80.98/16,17.116.125.51/28,SCTP,242,6540,1728259200000
1.67.152.98/10,242.151.242.109/2,ICMP,9552,1779,1728259200000
40.20.124.81/26,185.214.213.39/9,LLDP,12268,2634,1728259200000
153.141.248.5/25,216.88.172.0/19,PPP,7840,6735,1728259200000
25.123.251.247/28,28.217.57.254/23,SMB,1722,56,1728259200000
209.25.56.172/10,182.54.146.102/6,NFS,2218,14815,1728259200000
34.114.51.111/14,14.86.73.195/6,LDP,9651,4525,1728259200000
197.203.196.209/27,176.120.224.65/30,NFS,1608,402,1728259200000
218.232.180.255/11,101.77.148.132/9,RIP,10728,4265,1728259200000
97.253.17.203/22,51.140.189.138/24,SMTP,13475,4649,1728259200000
106.128.161.89/7,252.149.135.96/16,NDP,1216,10078,1728259200000
57.108.42.221/28,14.60.48.241/6,IGMP,14265,12508,1728259200000
33.79.78.238/23,199.209.80.119/31,SSH,9634,4799,1728259200000
97.199.77.147/4,180.135.119.20/29,IGMP,1099,409,1728259200000
61.105.232.88/29,127.219.234.237/2,AH,10052,6917,1728259200000
244.10.202.230/26,241.101.75.230/21,ARP,9493,1853,1728259200000
87.205.102.144/1,77.105.166.9/9,TCP,13838,139,1728259200000
16.250.180.36/10,55.63.238.135/11,ARP,4637,8580,1728259200000
77.152.77.92/6,69.109.78.52/7,TFTP,10427,14433,1728259200000
188.43.134.199/20,5.213.108.97/5,VRRP,12590,8675,1728259200000
46.160.168.170/23,162.161.242.181/6,DNS,12340,8395,1728259200000
134.142.237.169/6,154.252.155.109/27,SNMP,9175,13231,1728259200000
155.58.202.198/18,153.11.204.84/12,POP3,13073,9940,1728259200000
215.227.211.56/4,150.135.223.208/4,TCP,7997,14493,1728259200000
47.167.17.100/22,69.247.115.68/21,IMAP,4401,13215,1728259200000
250.39.228.91/31,49.30.155.150/2,SIP,92,14363,1728259200000
164.111.9.53/8,207.102.19.140/30,LDAP,14506,4179,1728259200000
115.20.139.134/27,148.214.197.100/14,SMTP,14399,2503,1728259200000
41.166.103.104/18,226.46.88.38/13,FTP,993,13558,1728259200000
118.35.135.95/25,6.114.191.250/1,L2TP,8385,3118,1728259200000
16.130.155.89/5,46.228.116.174/23,ESP,11489,830,1728259200000
67.30.40.190/23,184.103.52.151/14,FTP,7286,8391,1728259200000
236.230.168.122/5,59.160.223.188/16,ICMP,4514,3865,1728259200000
107.65.254.134/3,106.105.39.61/19,OSPF,14864,1051,1728259200000
134.101.57.85/21,150.205.182.185/30,FTP,4175,6647,1728259200000
181.96.137.129/30,59.222.40.146/21,GRE,5259,11552,1728259200000
119.174.98.96/4,201.249.32.195/20,LDP,5356,5812,1728259200000
106.5.176.236/11,146.45.145.53/19,DNS,5218,7012,1728259200000
156.135.147.69/23,152.102.166.64/24,RDP,311,8133,1728259200000
145.110.15.135/22,11.245.144.30/20,MPLS,10044,3284,1728259200000
49.69.72.5/20,1.207.80.88/28,ICMP,13114,11108,1728259200000
157.140.149.143/18,73.62.18.124/10,TCP,7263,355,1728259200000
39.34.82.195/28,2.229.63.111/13,PPP,491,9024,1728259200000
24.208.206.62/10,142.23.160.66/15,CIFS,860,6317,1728259200000
249.143.183.161/15,176.168.180.221/27,SMB,5722,440,1728259200000
20.119.250.216/1,45.69.161.40/18,RDP,2194,4683,1728259200000
189.109.189.64/4,218.124.90.81/1,VRRP,11434,840,1728259200000
19.208.183.35/19,77.255.0.56/31,LLDP,9990,2393,1728259200000
52.167.242.243/23,130.66.77.95/30,MPLS,182,8085,1728259200000
228.151.135.35/26,70.31.134.43/11,STP,160,7620,1728259200000
198.170.74.167/18,55.87.114.6/26,DCCP,3742,3385,1728259200000
5.36.13.206/4,17.249.3.92/9,SSH,13246,13975,1728259200000
226.169.128.91/6,217.135.235.170/31,SSH,12846,5605,1728259200000
140.199.174.6/5,37.50.238.124/8,PPP,8853,10010,1728259200000
15.248.41.249/20,150.221.153.29/21,SMB,11018,8464,1728259200000
207.86.242.145/12,98.8.188.57/11,ARP,3602,1671,1728259200000
153.170.115.213/27,98.64.114.222/6,GRE,11016,10992,1728259200000
18.198.228.21/3,166.29.209.229/25,RSVP,9021,8446,1728259200000
136.48.23.255/25,48.156.213.237/17,STP,11258,8387,1728259200000
211.124.26.227/16,212.57.193.103/28,HSRP,4588,10102,1728259200000
230.102.106.33/5,41.155.120.149/1,SIP,8324,8499,1728259200000
122.152.211.124/25,215.153.140.249/15,RIP,5101,9884,1728259200000
119.31.70.252/22,109.254.94.237/16,FTP,4237,1913,1728259200000
151.33.122.123/20,236.150.131.11/14,L2TP,13707,12982,1728259200000
116.247.219.15/12,7.186.59.98/14,NDP,12440,11119,1728259200000
68.255.20.121/23,124.177.252.89/13,SIP,2723,5390,1728259200000
255.158.48.244/20,52.212.225.76/2,ICMP,14881,12168,1728259200000
49.183.255.246/29,144.254.161.235/31,VRRP,14758,14742,1728259200000
0.39.134.20/6,22.252.0.11/1,BGP,4196,10501,1728259200000
9.187.4.79/31,13.108.87.34/15,GTP,8060,4490,1728259200000
122.166.226.198/17,113.195.196.246/21,HTTPS,9736,12957,1728259200000
34.229.44.133/20,155.13.101.51/21,RSVP,9935,5406,1728259200000
102.178.38.172/30,69.53.201.131/26,UDP,10181,9018,1728259200000
125.198.40.200/16,135.104.148.112/10,TCP,14606,14123,1728259200000
179.213.49.137/18,254.221.44.167/9,PIM,8163,13925,1728259200000
215.114.54.205/1,23.24.221.209/11,SCTP,11066,11908,1728259200000
207.86.75.17/24,112.188.111.9/29,POP3,366,2357,1728259200000
91.209.183.195/26,176.176.78.212/27,GTP,8511,5409,1728259200000
37.50.242.250/26,66.225.138.165/9,IP-in-IP,4785,14495,1728259200000
54.57.201.6/8,242.162.206.219/10,NDP,12798,11301,1728259200000
231.97.146.199/16,233.32.23.157/28,Telnet,5850,11429,1728259200000
133.182.180.145/16,236.94.207.31/21,DHCP,11784,8763,1728259200000
163.184.120.84/16,7.74.3.18/28,HTTPS,6294,715,1728259200000
70.73.247.178/14,97.37.239.142/1,RTP,12385,10066,1728259200000
152.216.83.73/2,69.210.237.206/11,MPLS,111,329,1728259200000
96.167.95.75/13,104.90.45.129/14,SNMP,9146,9746,1728259200000
27.216.154.188/15,229.155.207.121/9,IMAP,9918,6188,1728259200000
161.239.193.132/19,221.126.0.125/13,POP3,6335,970,1728259200000
111.48.24.62/13,78.225.133.124/9,DCCP,310,4531,1728259200000
168.52.205.19/2,156.29.106.210/28,POP3,3861,8712,1728259200000
175.62.215.67/30,244.87.236.76/31,POP3,5722,8555,1728259200000
181.166.7.182/21,231.228.52.186/26,IMAP,5350,69,1728259200000
169.151.88.9/29,239.173.79.246/4,SMTP,2829,14318,1728259200000
16.69.178.91/31,12.114.124.42/30,POP3,2270,7638,1728259200000
158.24.26.149/19,117.96.150.78/4,HSRP,11212,11791,1728259200000
237.69.193.116/10,15.204.155.105/1,SNMP,5463,9941,1728259200000
73.98.159.234/31,250.16.180.106/13,IP-in-IP,9573,2918,1728259200000
132.243.207.14/4,105.214.83.60/7,EIGRP,2139,4829,1728259200000
197.154.108.211/13,136.61.204.101/30,SMB,166,14113,1728259200000
188.24.239.228/2,183.175.170.102/3,AH,3105,3721,1728259200000
182.30.126.74/9,141.244.120.190/4,IP-in-IP,9321,4937,1728259200000
225.225.166.219/10,163.140.31.219/15,POP3,553,13618,1728259200000
143.142.72.155/26,148.55.196.184/20,EIGRP,4909,5372,1728259200000
146.18.78.138/30,202.114.175.199/18,SMB,9608,4142,1728259200000
65.89.50.173/20,226.139.124.71/24,IS-IS,13539,13056,1728259200000
188.100.49.40/16,128.25.111.149/12,LDAP,4728,9023,1728259200000
220.165.18.227/30,166.103.48.142/4,ICMP,5633,4053,1728259200000
236.216.255.64/18,160.248.136.16/11,MPLS,1655,4405,1728259200000
81.24.198.175/21,136.242.201.43/11,GTP,6337,1154,1728259200000
61.228.96.188/15,138.71.105.180/25,IS-IS,4974,8645,1728259200000
108.245.18.52/28,83.180.226.50/12,STP,4625,14125,1728259200000
79.157.120.186/15,128.213.207.125/10,SIP,12840,10807,1728259200000
30.180.3.199/24,208.200.149.156/29,RTP,10590,4403,1728259200000
175.136.177.175/4,222.149.53.9/30,NDP,4599,11946,1728259200000
198.180.188.142/22,114.84.90.186/20,LLDP,10407,7138,1728259200000
180.111.130.233/9,149.229.40.235/24,BGP,14488,8152,1728259200000
68.226.22.43/16,130.204.63.201/6,TCP,6284,7363,1728259200000
36.221.160.245/26,124.114.130.73/10,IMAP,6698,13261,1728259200000
113.18.5.131/29,134.96.125.21/21,Telnet,12853,13600,1728259200000
40.86.197.55/19,164.5.219.200/1,RTSP,5145,14237,1728259200000
240.243.10.41/9,157.238.233.44/20,Telnet,2629,3901,1728259200000
227.90.237.74/6,12.26.15.3/15,IP-in-IP,4780,3846,1728259200000
241.255.101.227/13,94.147.162.195/19,IP-in-IP,5326,4901,1728259200000
233.17.141.133/25,201.112.223.201/3,RTP,2268,8640,1728259200000
21.196.86.196/30,49.94.182.16/21,HTTP,13464,11920,1728259200000
83.220.252.106/18,25.188.241.203/4,NFS,14510,10421,1728259200000
115.78.93.56/4,16.206.76.8/15,DCCP,10568,10726,1728259200000
218.147.185.223/21,185.144.170.10/16,ICMP,9926,2487,1728259200000
153.76.111.0/10,93.199.132.113/31,SIP,5854,7992,1728259200000
10.168.36.57/25,132.50.105.29/26,RIP,13436,13030,1728259200000
199.186.59.241/26,177.177.143.204/15,PPP,9892,3893,1728259200000
135.243.33.115/13,104.202.183.208/6,MPLS,7560,7443,1728259200000
225.10.147.186/2,250.89.85.82/9,NDP,4380,1648,1728259200000
81.234.152.107/27,224.221.215.136/7,RTSP,2821,5322,1728259200000
252.186.109.197/27,93.131.199.223/18,SSH,7049,9090,1728259200000
220.36.227.50/13,86.140.224.122/10,LDAP,10948,240,1728259200000
141.175.21.37/10,112.80.65.220/7,CDP,5045,8085,1728259200000
252.120.122.22/27,98.223.207.4/25,RSVP,6352,8912,1728259200000
235.36.58.196/8,221.137.217.58/23,Telnet,2625,1234,1728259200000
147.228.29.255/19,79.191.175.98/3,VRRP,4370,10980,1728259200000
193.11.93.181/5,148.237.188.41/1,GTP,2470,12266,1728259200000
181.29.15.154/4,63.182.194.150/3,VTP,10821,1943,1728259200000
145.198.182.147/3,75.90.225.229/6,RTSP,2838,4339,1728259200000
153.28.89.130/30,111.174.44.1/21,CDP,2390,12524,1728259200000
117.45.39.177/11,201.227.16.95/23,SMTP,13188,4889,1728259200000
243.180.184.190/19,149.31.110.217/28,SIP,3928,3524,1728259200000
160.221.78.191/3,59.202.152.195/30,AH,8329,2627,1728259200000
211.161.133.137/4,32.183.254.185/30,IS-IS,13123,9022,1728259200000
42.115.126.172/1,9.29.210.170/11,SNMP,12193,5925,1728259200000
205.41.137.35/9,129.89.45.140/15,IGMP,1290,1797,1728259200000
69.122.81.30/18,4.67.60.194/26,SIP,8677,5885,1728259200000
113.63.185.211/1,133.1.236.54/10,PIM,6209,11339,1728259200000
45.27.79.161/6,104.55.93.245/6,LDAP,8538,7593,1728259200000
11.239.12.119/31,167.53.3.7/8,TCP,12072,5092,1728259200000
112.22.21.197/22,40.52.44.59/23,SSH,9807,6948,1728259200000
158.27.22.178/5,204.103.101.33/8,TCP,762,3358,1728259200000
251.23.77.86/25,255.225.88.46/2,RTSP,9128,9124,1728259200000
1.40.111.107/8,33.5.38.83/3,IGMP,3751,12093,1728259200000
17.102.227.63/13,160.125.124.129/28,CIFS,9099,877,1728259200000
155.208.70.246/20,76.77.183.60/5,ARP,5264,3235,1728259200000
135.224.244.182/3,243.10.149.60/22,LDAP,1783,14990,1728259200000
64.45.171.220/30,214.33.20.72/16,TCP,12104,98,1728259200000
253.205.163.90/20,247.230.71.212/16,ARP,8875,7110,1728259200000
198.23.121.141/5,236.12.154.223/27,SCTP,11217,7332,1728259200000
198.17.93.219/12,212.24.14.39/19,SIP,12973,7946,1728259200000
187.111.252.127/1,29.202.22.103/6,AH,2536,3206,1728259200000
142.222.214.41/2,61.73.181.119/13,HDLC,3133,1839,1728259200000
179.226.144.95/5,60.117.199.233/24,RTP,14364,2410,1728259200000
9.136.223.85/3,67.212.130.59/17,SMB,5669,2560,1728259200000
88.194.44.82/13,75.182.229.67/16,DCCP,10718,14490,1728259200000
124.33.61.183/21,46.24.243.81/4,CDP,6583,3865,1728259200000
88.24.79.4/8,110.189.113.18/30,ARP,2129,14228,1728259200000
144.58.159.234/10,1.28.41.230/13,RTP,8345,7665,1728259200000
34.109.32.255/3,23.140.13.115/30,ESP,11450,9983,1728259200000
216.171.110.173/7,197.91.10.160/15,BGP,5703,2298,1728259200000
21.52.182.157/16,77.132.196.247/3,CDP,14649,63,1728259200000
170.74.188.113/4,83.162.235.211/22,DCCP,12853,13528,1728259200000
197.36.3.98/14,91.0.93.161/29,SSH,8254,9928,1728259200000
160.112.253.171/12,150.120.198.159/27,CIFS,11705,103,1728259200000
75.172.98.167/6,115.115.247.85/29,TFTP,11036,10858,1728259200000
15.175.122.98/12,223.166.30.63/11,POP3,1727,5950,1728259200000
115.225.8.203/24,42.160.250.162/8,HDLC,14114,9504,1728259200000
15.36.201.76/4,0.250.152.132/11,SNMP,4250,4303,1728259200000
157.127.217.188/13,143.73.8.220/30,RTP,1191,10913,1728259200000
176.91.165.188/4,71.104.175.214/20,TCP,15,4483,1728259200000
126.119.203.190/14,242.55.247.29/11,HDLC,157,929,1728259200000
211.254.57.60/3,37.96.199.187/18,IGMP,3712,14498,1728259200000
216.39.109.74/2,45.106.167.137/12,SMB,6342,5207,1728259200000
78.102.133.3/26,147.157.180.10/17,IMAP,908,4009,1728259200000
73.120.192.204/30,137.20.190.121/1,DNS,11332,11067,1728259200000
5.144.25.197/5,132.59.172.243/8,PPP,14513,14265,1728259200000
130.195.10.247/19,170.105.249.127/28,HSRP,8546,12569,1728259200000
204.117.48.114/16,227.105.177.221/7,SSH,14431,4484,1728259200000
66.215.94.161/1,75.96.209.224/26,HTTPS,5241,3123,1728259200000
171.169.178.238/16,220.7.38.18/24,SNMP,10207,13943,1728259200000
118.178.112.203/29,83.197.224.86/27,CIFS,4537,9239,1728259200000
31.99.84.73/20,223.52.234.73/5,FTP,10007,14059,1728259200000
237.173.118.255/10,130.55.76.178/17,PPTP,1679,9991,1728259200000
139.89.244.110/22,32.208.151.69/28,CIFS,11812,14533,1728259200000
160.116.152.153/26,190.140.9.243/26,Telnet,4970,6951,1728259200000
128.239.141.48/27,4.10.65.28/13,SMTP,14779,3583,1728259200000
78.214.35.22/23,71.8.97.97/28,PPP,4105,14026,1728259200000
196.2.89.237/13,69.123.34.32/6,CIFS,14786,6348,1728259200000
242.73.80.133/24,194.33.6.176/9,AH,7768,11712,1728259200000
120.126.11.5/18,103.178.35.82/6,HDLC,1182,12580,1728259200000
45.85.181.211/18,94.20.154.212/24,GRE,187,712,1728259200000
247.38.162.66/5,65.188.248.103/21,Telnet,8722,6527,1728259200000
185.104.132.216/6,71.73.142.247/14,SNMP,4144,7408,1728259200000
120.78.81.252/2,225.82.234.144/9,LLDP,431,9467,1728259200000
230.223.118.220/18,100.64.167.4/2,RTSP,30,475,1728259200000
72.227.47.98/5,18.217.107.159/9,AH,1614,13733,1728259200000
231.209.131.163/30,124.82.81.229/25,CIFS,9190,13268,1728259200000
240.12.41.255/31,118.132.112.27/16,NFS,486,112,1728259200000
29.146.160.176/6,196.24.126.71/31,ARP,4661,1559,1728259200000
167.6.146.126/5,164.31.36.92/25,ESP,5643,8626,1728259200000
52.110.24.33/25,35.30.129.63/10,TFTP,4398,11033,1728259200000
23.142.96.83/4,157.172.112.125/15,PIM,5286,1556,1728259200000
30.255.138.11/15,240.97.174.152/4,ARP,2198,4261,1728259200000
160.31.159.30/21,96.122.49.114/31,IMAP,7333,14132,1728259200000
173.50.47.134/14,75.160.108.227/15,MPLS,582,1536,1728259200000
118.127.212.152/9,61.59.119.132/21,ESP,2856,8271,1728259200000
6.40.36.31/29,64.121.251.241/26,OSPF,13603,6841,1728259200000
8.232.44.77/30,83.26.214.202/7,SCTP,3236,13093,1728259200000
51.96.82.149/30,139.243.146.99/27,DCCP,4149,2199,1728259200000
116.233.184.249/20,3.107.19.46/30,BGP,2606,13701,1728259200000
240.56.254.20/21,4.201.24.126/15,VRRP,14982,8607,1728259200000
67.198.189.77/2,249.234.172.122/27,AH,6549,7501,1728259200000
171.8.97.18/14,167.127.133.83/19,IS-IS,7750,12439,1728259200000
89.240.195.106/25,222.64.163.176/22,IGMP,4970,12490,1728259200000
171.154.165.182/8,218.89.96.57/28,HTTPS,7571,12833,1728259200000
124.215.132.8/10,233.178.8.168/17,BGP,5809,8422,1728259200000
195.187.27.239/26,153.239.44.206/25,LDAP,12649,9101,1728259200000
111.178.162.146/3,218.150.34.176/29,FTP,10703,10804,1728259200000
252.156.51.171/7,60.199.41.252/26,SNMP,14822,10144,1728259200000
14.47.115.124/9,80.76.144.28/28,ICMP,11657,1509,1728259200000
223.222.139.74/26,84.146.190.121/6,VTP,11666,11357,1728259200000
253.134.162.253/24,213.95.141.141/8,STP,1212,9438,1728259200000
30.215.52.137/18,201.219.255.132/3,VTP,14019,11386,1728259200000
34.234.57.16/4,33.129.187.68/23,SNMP,8765,1155,1728259200000
8.43.251.36/17,177.15.172.200/20,HTTPS,12735,5912,1728259200000
227.200.243.70/4,113.85.101.14/4,ESP,3859,11043,1728259200000
90.251.213.103/6,48.207.11.18/30,Telnet,4191,7503,1728259200000
121.240.229.184/15,157.32.255.4/22,GRE,1252,2365,1728259200000
95.227.206.245/23,48.0.64.71/17,LDAP,12696,2855,1728259200000
189.185.137.149/28,214.6.20.23/23,GRE,2555,3736,1728259200000
64.119.164.131/26,135.99.40.39/20,CIFS,11496,9711,1728259200000
194.240.137.6/23,35.5.180.33/5,BGP,10932,6383,1728259200000
11.144.208.79/9,20.3.135.176/6,HDLC,13837,12241,1728259200000
250.146.10.64/24,47.69.75.36/17,CDP,637,12856,1728259200000
62.31.71.209/21,126.153.141.197/27,ESP,9957,372,1728259200000
19.156.167.144/23,183.84.199.163/11,IMAP,9613,14733,1728259200000
62.117.186.9/4,45.178.220.203/1,IP-in-IP,9824,6519,1728259200000
197.60.99.17/28,184.181.222.116/11,SMTP,5357,4012,1728259200000
39.83.18.3/26,59.32.175.139/24,IS-IS,4505,9259,1728259200000
234.17.147.140/2,47.54.89.11/4,SCTP,1288,7865,1728259200000
146.107.243.237/5,139.239.114.187/16,LDAP,10790,6504,1728259200000
88.73.230.182/12,88.20.81.202/10,BGP,1110,4839,1728259200000
30.101.126.77/1,199.143.96.117/6,STP,3167,1085,1728259200000
106.96.161.254/14,17.102.51.15/17,UDP,10517,1983,1728259200000
26.18.205.0/12,219.93.50.178/29,IP-in-IP,9069,7590,1728259200000
52.207.220.253/16,197.54.25.170/2,SNMP,279,8087,1728259200000
133.176.143.89/14,150.160.204.124/2,STP,1647,2884,1728259200000
148.239.204.23/18,206.114.26.25/29,PIM,13829,4071,1728259200000
85.246.1.192/29,67.73.253.166/7,CIFS,11475,3129,1728259200000
188.60.55.150/18,10.180.30.102/21,RDP,7255,8530,1728259200000
35.216.71.25/21,90.47.176.61/29,PPP,12416,6956,1728259200000
31.54.202.243/27,212.210.144.136/25,VTP,7122,10,1728259200000
59.166.240.254/1,156.168.25.166/18,HSRP,5955,3139,1728259200000
21.195.168.177/13,60.34.83.176/14,CDP,6158,496,1728259200000
166.220.105.23/25,162.211.38.81/21,PPTP,2401,7540,1728259200000
22.195.89.4/17,171.31.121.251/15,GRE,5154,4270,1728259200000
21.63.239.112/16,114.198.179.115/12,SNMP,4210,12152,1728259200000
226.149.99.180/24,134.88.60.221/23,RDP,4076,11126,1728259200000
74.78.209.244/6,19.22.239.99/31,RTP,12060,6387,1728259200000
121.202.161.184/11,95.245.213.169/22,SIP,11374,346,1728259200000
109.136.62.231/23,182.219.71.239/26,EIGRP,5245,8285,1728259200000
169.5.18.7/18,162.137.103.88/18,EIGRP,5433,5438,1728259200000
201.84.112.101/13,97.184.52.167/8,DCCP,12802,8100,1728259200000
48.62.114.50/24,157.58.85.31/28,MPLS,898,4321,1728259200000
59.112.254.116/28,238.114.232.65/28,SNMP,1024,9618,1728259200000
52.58.198.173/2,221.65.62.14/28,SCTP,8885,12837,1728259200000
75.53.24.91/29,60.189.123.239/8,RTP,6505,10648,1728259200000
45.120.237.175/24,155.236.109.97/20,ICMP,3335,10701,1728259200000
117.197.209.154/7,229.80.224.149/3,GTP,1816,1568,1728259200000
100.146.46.191/14,5.141.225.184/7,RTP,11902,11065,1728259200000
165.149.25.76/7,207.51.46.97/26,AH,323,13191,1728259200000
72.138.40.33/20,255.19.115.148/29,SCTP,1892,11768,1728259200000
96.199.153.103/30,221.75.162.134/16,FTP,8899,11662,1728259200000
92.104.56.207/8,208.13.132.187/7,ARP,4878,14809,1728259200000
217.148.90.236/28,45.65.166.38/15,HTTP,14679,2302,1728259200000
90.55.166.162/18,231.89.119.97/11,IS-IS,9978,4220,1728259200000
15.75.202.163/5,90.127.38.85/5,SMTP,479,13462,1728259200000
210.90.100.76/9,63.7.34.199/27,ARP,12262,2652,1728259200000
38.89.227.205/19,177.36.1.27/23,CIFS,9238,347,1728259200000
136.138.255.8/11,98.119.244.57/21,SIP,99,4092,1728259200000
17.88.145.110/22,210.20.154.177/15,ARP,1239,7711,1728259200000
174.150.196.1/31,11.204.39.249/5,SSH,9382,136,1728259200000
78.83.4.208/31,128.39.183.86/3,HTTPS,14144,984,1728259200000
238.251.51.197/9,160.102.132.14/15,STP,14630,611,1728259200000
21.6.106.41/31,72.10.80.83/27,EIGRP,5498,13360,1728259200000
49.194.69.61/12,67.163.180.218/21,HSRP,5516,10856,1728259200000
51.43.94.16/6,111.86.5.226/16,LDP,3669,13945,1728259200000
221.50.50.5/27,171.182.125.129/9,Telnet,2089,12889,1728259200000
124.229.200.7/2,146.103.14.34/30,SIP,4439,6904,1728259200000
245.246.108.181/21,186.55.24.129/31,UDP,51,3759,1728259200000
51.85.189.193/26,229.48.157.213/9,DHCP,3118,3510,1728259200000
94.106.40.59/19,254.77.82.152/9,DNS,11136,13664,1728259200000
174.210.49.193/20,38.119.233.155/11,ESP,14919,8368,1728259200000
169.74.50.114/28,37.76.224.179/20,LLDP,6114,13477,1728259200000
106.248.99.145/5,122.109.3.200/19,BGP,5102,861,1728259200000
148.76.131.49/4,72.2.139.108/15,VTP,5684,12845,1728259200000
191.50.2.133/29,206.144.248.84/27,GRE,14178,896,1728259200000
77.96.240.50/2,49.42.76.214/26,IGMP,12866,5422,1728259200000
45.41.135.224/5,31.196.114.97/13,IS-IS,3428,10459,1728259200000
15.189.212.144/13,246.177.135.50/12,HTTP,3367,13514,1728259200000
70.116.122.183/4,109.117.235.237/31,IS-IS,3441,12298,1728259200000
71.154.172.83/24,124.240.212.64/18,CIFS,13692,6676,1728259200000
103.191.197.200/6,35.68.183.18/2,LDP,1221,3584,1728259200000
43.32.164.155/17,1.24.150.216/22,CIFS,2078,14890,1728259200000
136.108.63.223/6,77.48.227.164/6,NFS,1727,10406,1728259200000
132.130.20.10/23,124.6.40.249/21,CDP,13278,10939,1728259200000
233.155.158.226/15,204.220.139.82/15,NFS,2446,14070,1728259200000
56.181.79.116/6,18.95.194.140/2,TCP,7487,5649,1728259200000
152.90.236.82/2,132.97.19.255/12,ICMP,10165,13270,1728259200000
110.234.184.88/29,143.71.245.238/27,OSPF,9628,11448,1728259200000
16.196.18.184/12,172.87.51.184/23,IP-in-IP,4268,7326,1728259200000
